source,text,created_at,retweet_count,favorite_count
Twitter for iPhone,Thank you! #Trump2016 https://t.co/ZWZkHrtRQN,2016-03-29 16:25:44,7062,18041
Twitter for iPhone,"Trump defends campaign manager charged for bruising a reporter:
https://t.co/EKU5QMgjd4",2016-03-29 16:19:56,3389,10707
Twitter for iPhone,Thank you! #MakeAmericaGreatAgain https://t.co/sVUWI7JoGn,2016-03-29 15:24:25,5544,14777
Twitter for iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/0w4ldD7dW3",2016-03-29 14:38:03,6123,14091
Twitter for iPhone,Why is this reporter touching me as I leave news conference? What is in her hand?? https://t.co/HQB8dl0fhn,2016-03-29 14:35:20,12955,28059
Twitter for iPhone,"This was the reporters statement- when she found out there was tape from my facility, she changed her tune. https://t.co/N5815RS1At",2016-03-29 14:18:53,6695,14825
Twitter for iPhone,"Victory press conference was over. 
Why is she allowed to grab me and shout questions? Can I press charges? https://t.co/qbW2RjkINX",2016-03-29 14:05:15,11115,28075
Twitter for Android,"Why aren't people looking at this reporters earliest statement as to what happened, that is before she found out the episode was on tape?",2016-03-29 11:44:36,5493,14901
Twitter for Android,"Wow, Corey Lewandowski, my campaign manager and a very decent man, was just charged with assaulting a reporter. Look at tapes-nothing there!",2016-03-29 11:41:33,6375,17856
Twitter for Android,How come the @TODAYshow &amp; @chucktodd show the new @NBCNews Poll for Hillary vs Bernie but do not show the SAME poll where I am killing Cruz?,2016-03-29 09:45:37,4452,13003
Twitter for Android,"I have millions more votes/hundreds more dels than Cruz or Kasich, and yet am not being treated properly by the Republican Party or the RNC.",2016-03-29 09:16:19,7568,24460
Twitter for Android,"Wow, @CNN has nothing but my opponents on their shows. Really one-sided and unfair reporting. Maybe I shouldn't do their town-hall tonight!",2016-03-29 08:34:36,5688,19914
Twitter for Android,"We need to secure our borders ASAP. No games, we must be smart, tough and vigilant. MAKE AMERICA GREAT AGAIN &amp; MAKE AMERICA STRONG AGAIN!",2016-03-28 20:07:23,9728,24824
Twitter for Android,"Lyin' Ted, I have already beaten you in all debates, and am way ahead of you in votes and delegates. You should focus on jobs &amp; illegal imm!",2016-03-28 20:04:06,5452,18228
Twitter for Android,"Lyin'Ted Cruz is weak &amp; losing big, so now he wants to debate again. But, according to Drudge,Time and on-line polls, I have won all debates",2016-03-28 19:57:35,4979,17069
Twitter for Android,"After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!",2016-03-28 18:13:27,4441,14157
Twitter for Android,Just released that international gangs are all over our cities. This will end when I am President!,2016-03-28 17:34:11,6002,16160
Twitter for Android,"Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!",2016-03-28 17:18:21,4434,13000
Twitter for Android,"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!",2016-03-28 12:25:23,9226,21047
Twitter for Android,"I will be interviewed on @foxandfriends at 7:30. Things are looking good, had a great Easter-look forward to spending the week in Wisconsin!",2016-03-28 06:18:50,3480,14127
Twitter for Android,"The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!",2016-03-27 20:17:57,7191,22437
Twitter for iPhone,"See Lyin' Ted, even the @DailyBeast (no fan of mine) says this story came from Rubio, not Trump! https://t.co/Okc8XajVnz",2016-03-27 17:16:52,7339,14627
Twitter for Android,"Just to show you how unfair Republican primary politics can be, I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming",2016-03-27 16:11:43,10375,27998
Twitter for Android,Why can't the pundits be honest? Hopefully we are all looking for a strong and great country again. I will make it strong and great!  JOBS!,2016-03-27 15:55:59,5606,17505
Twitter for Android,"Another radical Islamic attack, this time in Pakistan, targeting Christian women &amp; children. At least 67 dead,400 injured. I alone can solve",2016-03-27 15:37:17,11353,27531
Twitter for Android,"Happy Easter to all, have a great day!",2016-03-27 14:41:16,9398,32514
Twitter for Android,"My statement on NATO being obsolete and disproportionately too expensive (and unfair) for the U.S. are now, finally, receiving plaudits!",2016-03-27 09:23:51,6537,18848
Twitter for Android,"Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others",2016-03-27 09:14:05,3811,13562
Twitter for Android,I am interviewed on This Week on @ABC this morning. Enjoy!,2016-03-27 08:02:06,2496,10242
Twitter for Android,"Remember, I am the only candidate who is self-funding. While I am given little credit for this by the voters, I am not bought like others!",2016-03-26 15:16:02,10759,34770
Twitter for Android,"Don't believe the @FoxNews Polls, they are just another phony hit job on me. I will beat Hillary Clinton easily in the General Election.",2016-03-26 15:12:01,9120,29563
Twitter for Android,"Wisconsin's economy is doing poorly and like everywhere else in U.S., jobs are leaving. I will make our economy strong again - bring in jobs",2016-03-26 14:27:56,6231,19177
Twitter for Android,Nobody will protect our Nation like Donald J. Trump. Our military will be greatly strengthened and our borders will be strong. Illegals out!,2016-03-26 14:20:33,9554,27237
Twitter for Android,Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!,2016-03-26 14:13:48,6385,19708
Twitter for Android,"The press is going out of their way to convince people that I do not like or respect women, when they know that it is just the opposite!",2016-03-26 14:01:42,7822,23068
Twitter for Android,"The media is so after me on women  Wow, this is a tough business. Nobody has more respect for women than Donald Trump!",2016-03-26 10:19:31,12482,30964
Twitter for Android,"Top suspect in Paris massacre, Salah Abdeslam, who also knew of the Brussels attack, is no longer talking. Weak leaders, ridiculous laws!",2016-03-25 21:43:18,6206,17753
Twitter for Android,"Wow, just released that $67 million in negative ads was spent on me. How am I still number one - by a lot?",2016-03-24 17:42:27,10909,33032
Twitter for Android,"I didn't start the fight with Lyin'Ted Cruz over the GQ cover pic of Melania, he did. He knew the PAC was putting it out - hence, Lyin' Ted!",2016-03-24 17:31:17,9489,27532
Twitter for Android,Just won a big federal lawsuit similar in certain ways to the Trump U case but the press refuses to write about it. If I lost-monster story!,2016-03-24 16:48:17,8258,26692
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/PHgrT1Nl27,2016-03-24 13:14:18,8357,21626
Twitter for Android,Europe and the U.S. must immediately stop taking in people from Syria. This will be the destruction of civilization as we know it! So sad!,2016-03-24 10:55:32,9907,25263
Twitter for Android,"Just announced that as many as 5000 ISIS fighters have infiltrated Europe. Also, many in U.S.  I TOLD YOU SO! I alone can fix this problem!",2016-03-24 10:52:11,9493,22754
Twitter for Android,"Explain how the women on The View, which is a total disaster since the great Barbara Walters left, ever got their jobs. @abc is wasting time",2016-03-24 10:39:16,4494,17785
Twitter for Android,".@TheView T.V. show, which is failing so badly that it will soon be taken off thr air, is constantly asking me to go on. I TELL THEM ""NO""",2016-03-24 10:33:34,3453,14065
Twitter for Android,"Hillary Clinton has been working on solving the terrorism problem for years. TIME FOR A CHANGE, I WILL SOLVE - AND FAST!",2016-03-24 09:46:29,6005,15244
Twitter for Android,"It is amazing how often I am right, only to be criticized by the media. Illegal immigration, take the oil, build the wall, Muslims, NATO!",2016-03-24 09:38:13,7402,22058
Twitter for Android,"Remember when I recently said that Brussels is a ""hell hole"" and a mess and the failing @nytimes wrote a critical article. I was so right!",2016-03-24 09:17:57,5717,16189
Twitter for iPhone,"These politicians like Cruz and Graham, who have watched ISIS and many other problems develop for years, do nothing to make things better!",2016-03-24 09:14:14,4942,14846
Twitter for Android,".@LindseyGrahamSC and Lyin' Ted Cruz are two politicians who are very much alike - ALL TALK AND NO ACTION! Both talk about ISIS, do nothing!",2016-03-24 09:07:07,3553,10871
Twitter for Android,It is amazing how @LindseyGrahamSC gets on so many T.V. shows talking negatively about me when I beat him so badly (ZERO) in his pres run!,2016-03-24 09:02:27,3091,10889
Twitter for Android,"We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate, and the time is now!",2016-03-24 06:59:06,5339,14294
Twitter for Android,N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!,2016-03-24 06:47:26,4986,15188
Twitter for Android,MAKE AMERICA GREAT AGAIN!,2016-03-23 18:25:00,13248,30698
Twitter for Android,I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!,2016-03-23 16:44:44,4736,18046
Twitter for Android,"While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!",2016-03-23 16:12:54,4020,16942
Twitter for Android,"I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150,000,000 and got nothing. I spent a fraction of that and am first!",2016-03-23 15:02:29,5866,19190
Twitter for iPhone,"Thank you, Arizona! #Trump2016
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/MMPR0Omwog https://t.co/Dgqky0JiHO",2016-03-23 13:35:50,4306,14137
Twitter for Android,Lyin' Ted Cruz denied that he had anything to do with the G.Q. model photo post of Melania. That's why we call him Lyin' Ted!,2016-03-23 09:22:51,8202,25925
Twitter for Android,"Hopefully the Republican Party can come together and have a big WIN in November, paving the way for many great Supreme Court Justices!",2016-03-22 23:04:34,7453,26045
Twitter for Android,"Much bigger win than anticipated in Arizona. Thank you, I will never forget!",2016-03-22 22:43:50,6939,25538
Twitter for iPhone,"Thank you, Arizona! #Trump2016
#WesternTuesday #TrumpTrain https://t.co/VMCzxrryG8",2016-03-22 22:30:10,7042,21727
Twitter for Android,"Incompetent Hillary, despite the horrible attack in Brussels today, wants borders to be weak and open-and let the Muslims flow in.  No way!",2016-03-22 21:59:29,13381,36749
Twitter for Android,"Lyin' Ted Cruz just used a picture of Melania from a G.Q. shoot in his ad. Be careful, Lyin' Ted, or I will spill the beans on your wife!",2016-03-22 20:53:05,16384,36549
Twitter for iPhone,"Pres. Obama should leave the baseball game in Cuba immediately &amp; get home to Washington- where a #POTUS, under a serious emergency belongs!",2016-03-22 17:41:46,11739,34960
Twitter for Android,"Obama, and all others, have been so weak, and so politically correct, that terror groups are forming and getting stronger! Shame.",2016-03-22 14:17:41,11547,29585
Twitter for iPhone,"#UtahCaucus message from @IvankaTrump! #UTCaucus
#MakeAmericaGreatAgain #Trump2016
https://t.co/kHigCSUnFC",2016-03-22 14:16:42,2784,8573
Twitter for iPhone,"#ArizonaPrimary message from @IvankaTrump! #AZPrimary #MakeAmericaGreatAgain #Trump2016
https://t.co/WzTDekWJAQ",2016-03-22 14:04:07,2409,7959
Twitter for iPhone,"#VoteTrump video: https://t.co/NauXRQ2Q91
#AZPrimary #ArizonaPrimary #UtahCaucus #UTCaucus #AmericanSamoa https://t.co/bKruyYHFma",2016-03-22 13:52:55,2955,8677
Twitter for iPhone,"My heart &amp; prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it.",2016-03-22 13:21:24,17403,45312
Twitter for Android,MAKE AMERICA GREAT AGAIN!,2016-03-22 09:54:32,12422,27489
Twitter for Android,"President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!",2016-03-22 09:53:34,6026,20896
Twitter for iPhone,"Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!",2016-03-22 07:04:43,17761,47298
Twitter for Android,"Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect",2016-03-20 15:41:03,12542,35168
Twitter for Android,Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!,2016-03-20 14:45:33,3595,15271
Twitter for Android,"So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!",2016-03-20 14:10:55,7576,26974
Twitter for Android,"The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!",2016-03-20 13:52:32,8329,23329
Twitter for Android,"Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!",2016-03-20 11:13:50,17688,46998
Twitter for Android,Will be interviewed on @ThisWeekABC this morning. Enjoy!,2016-03-20 06:55:27,2171,9103
Twitter for Android,The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.,2016-03-20 00:05:04,4124,16662
Twitter for iPhone,"THANK YOU ARIZONA! Get out and #VoteTrump on Tuesday! #AZPrimary 
#MakeAmericaGreatAgain #Trump2016 https://t.co/5itxkQxrLF",2016-03-19 22:06:21,5320,15810
Twitter for iPhone,"Thank you- Tucson, Arizona! A great afternoon with 6,000 supporters! #VoteTrump on Tuesday!
#MakeAmericaGreatAgain https://t.co/CTgYrLnAWV",2016-03-19 20:39:20,5402,18487
Twitter for iPhone,.@AndreaTantaros- You are a true journalistic professional. I so agree with what you say. Keep up the great work! #MakeAmericaGreatAgain,2016-03-19 19:48:06,4636,14482
Twitter for iPhone,".@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it!
#MakeAmericaGreatAgain",2016-03-19 19:34:31,3249,12070
Twitter for iPhone,.@DiamondandSilk- Just watched you on #WattersWorld with a large group of people. Everybody loves you- two amazing people! #Trump2016,2016-03-19 19:31:50,4028,12960
Twitter for iPhone,"THANK YOU ARIZONA! 20,000 amazing supporters! Get out and #VoteTrump on Tuesday. I love you!
#MakeAmericaGreatAgain https://t.co/pU5vB1pBO5",2016-03-19 14:38:11,8553,24804
Twitter for Android,"Wow, @CNN ratings are up 75% because it's ""all Trump, all the time."" The networks are making a fortune off of me! MAKE AMERICA GREAT AGAIN!",2016-03-19 10:50:59,6563,19126
Twitter for iPhone,"Great to be back in Arizona!
#MakeAmericaGreatAgain #Trump2016 https://t.co/uo287ZGvvQ",2016-03-19 10:40:55,6059,16834
Twitter for Android,"If crazy @megynkelly didn't cover me so much on her terrible show, her ratings would totally tank. She is so average in so many ways!",2016-03-19 10:16:55,4210,16827
Twitter for Android,Crazy @megynkelly says I don't (won't) go on her show and she still gets good ratings. But almost all of her shows are negative hits on me!,2016-03-19 10:14:32,3199,12079
Twitter for iPhone,"Thank you- New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/wyjV9DgdQA",2016-03-18 23:40:27,5832,15667
Twitter for iPhone,Landing in Phoenix now. Tomorrow's events will be amazing! #Trump2016,2016-03-18 23:28:43,2505,9836
Twitter for iPhone,"Reading @nytdavidbrooks of the NY Times is a total waste of time, he is a clown with no awareness of the world around him- dummy!",2016-03-18 23:25:54,2245,8087
Twitter for iPhone,"While I have never met @nytdavidbrooks of the NY Times, I consider him one of the dumbest of all pundits- he has no sense of the real world!",2016-03-18 23:11:18,2600,9558
Twitter for iPhone,Heading to Phoneix. Will be arriving soon. Tomorrow a big day. Tremendous crowds expected! #Trump2016 #MakeAmericaGreatAgain,2016-03-18 23:05:20,2586,9958
Twitter for iPhone,Watching @loudobbsnews- fantastic show! Has very interesting take on Paul Ryan.,2016-03-18 22:45:23,2453,8522
Twitter for iPhone,"Just leaving Salt Lake City, Utah- fantastic crowd with no interruptions. 
Love Utah- will be back!",2016-03-18 22:43:42,3572,13384
Twitter for iPhone,Why haven't they released the final Missouri victory for us yet? Could it be because Cruz's guy runs Missouri?,2016-03-18 20:53:57,4012,12864
Twitter for iPhone,"I guess I have reached yet another ""ceiling""  - 49.7%, with four people. My highest Reuters poll yet! Thank you! https://t.co/k5Ft585Arp",2016-03-18 20:05:55,6770,20295
Twitter for iPhone,Do you believe that Hillary Clinton now wants Obamacare for illegal immigrants? She should spend more time taking care of our great Vets!,2016-03-18 19:40:10,11479,27840
Twitter for iPhone,"Everybody should boycott the @megynkelly show. Never worth watching. Always a hit on Trump! She is sick, &amp; the most overrated person on tv.",2016-03-18 16:55:11,8539,27306
Twitter for iPhone,"Thank you Arizona- I love you! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/fTzaIvTX9b",2016-03-18 15:41:53,5118,14521
Twitter for iPhone,"Join me tomorrow! #Trump2016
#MakeAmericaGreatAgain 
https://t.co/1Yak4I5B7b",2016-03-18 15:39:05,2582,8089
Twitter for iPhone,Mitt Romney is a mixed up man who doesn't have a clue. No wonder he lost!,2016-03-18 15:37:31,4197,14217
